game_id,review_text,rating,helpful,funny,timestamp,playtime,source,cleaned_text,processed_tokens,processed_text,sentiment,predicted_sentiment,sentiment_confidence
1245620,This is really a good game!!!,1,0,0,1760352369,3707,steam,this is really a good game!!!,"['really', 'good']",really good,positive,positive,0.34
1245620,"Not sure if I'm in the minority here, but I play this game (and Bloodborne) with a guide. And this is the only way I can enjoy it. The open-world can be quite overwhelming. Without the guide, I would've stopped playing it since the first 10 hours.

That being said, this is a fun game, a very fun game. What else do you expect?",1,0,0,1760343872,11382,steam,not sure if im in the minority here but i play this game and bloodborne with a guide. and this is the only way i can enjoy it. the openworld can be quite overwhelming. without the guide i wouldve stopped playing it since the first 10 hours. that being said this is a fun game a very fun game. what else do you expect?,"['sure', 'minority', 'bloodborne', 'guide', 'way', 'enjoy', 'openworld', 'quite', 'overwhelming', 'without', 'guide', 'wouldve', 'stopped', 'since', 'first', 'hour', 'said', 'fun', 'fun', 'else', 'expect']",sure minority bloodborne guide way enjoy openworld quite overwhelming without guide wouldve stopped since first hour said fun fun else expect,positive,positive,0.34
1245620,Peak game,1,0,0,1760343383,10505,steam,peak game,['peak'],peak,positive,positive,0.34
1245620,It's a steep learning curve if you haven't played this type of game but man is it fun.,1,0,0,1760342418,6360,steam,its a steep learning curve if you havent played this type of game but man is it fun.,"['steep', 'learning', 'curve', 'havent', 'type', 'man', 'fun']",steep learning curve havent type man fun,positive,positive,0.34
1245620,Praise the Game.,1,0,0,1760339334,2795,steam,praise the game.,['praise'],praise,positive,positive,0.34
1245620,"Game of the century if u like challenges and hard thing this game is the best, it tests willpower and determination,peak game",1,0,0,1760338631,6081,steam,game of the century if u like challenges and hard thing this game is the best it tests willpower and determinationpeak game,"['century', 'like', 'challenge', 'hard', 'thing', 'best', 'test', 'willpower', 'determinationpeak']",century like challenge hard thing best test willpower determinationpeak,positive,positive,0.34
1245620,"its not a buggy game the problem is its unbalanced against you, so you end up grinding for hours and grinding is just not all that fun",0,0,2,1760336536,2554,steam,its not a buggy game the problem is its unbalanced against you so you end up grinding for hours and grinding is just not all that fun,"['buggy', 'problem', 'unbalanced', 'end', 'grinding', 'hour', 'grinding', 'fun']",buggy problem unbalanced end grinding hour grinding fun,negative,negative,0.34
1245620,Goated game pls play it will change you for better or for worse is up to debate but one of the best games of all time. Remember if the health bar moves it can die,1,0,0,1760333988,8527,steam,goated game pls play it will change you for better or for worse is up to debate but one of the best games of all time. remember if the health bar moves it can die,"['goated', 'pls', 'change', 'better', 'worse', 'debate', 'one', 'best', 'time', 'remember', 'health', 'bar', 'move', 'die']",goated pls change better worse debate one best time remember health bar move die,positive,positive,0.34
1245620,"fire giant
",0,2,0,1760331984,11656,steam,fire giant,"['fire', 'giant']",fire giant,negative,positive,0.34
1245620,"ahh, maidenless",1,1,0,1760331160,4963,steam,ahh maidenless,"['ahh', 'maidenless']",ahh maidenless,positive,positive,0.34
1245620,"Late to the party but one of the most visually beautiful, functional, and powerful games I have ever played. 
- Music is incredible
- Gameplay is (mostly) fun
- World is BIG
- very replayable, with multiple endings
- the story in general is amazing.",1,0,0,1760329013,2256,steam,late to the party but one of the most visually beautiful functional and powerful games i have ever played. music is incredible gameplay is mostly fun world is big very replayable with multiple endings the story in general is amazing.,"['late', 'party', 'one', 'visually', 'beautiful', 'functional', 'powerful', 'ever', 'music', 'incredible', 'gameplay', 'mostly', 'fun', 'world', 'big', 'replayable', 'multiple', 'ending', 'story', 'general', 'amazing']",late party one visually beautiful functional powerful ever music incredible gameplay mostly fun world big replayable multiple ending story general amazing,positive,positive,0.34
1245620,"good game, very hard.",1,0,0,1760328544,2997,steam,good game very hard.,"['good', 'hard']",good hard,positive,positive,0.34
1245620,The most well developed souls game probably. I'd recommend Dark Souls 3 as an entry point to the series but this has the most fun bosses,1,0,1,1760326076,8169,steam,the most well developed souls game probably. id recommend dark souls 3 as an entry point to the series but this has the most fun bosses,"['well', 'developed', 'soul', 'probably', 'recommend', 'dark', 'soul', 'entry', 'point', 'series', 'fun', 'boss']",well developed soul probably recommend dark soul entry point series fun boss,positive,positive,0.34
1245620,I HAVE PLAYED 70 HOURS AND ONLY BEATEN 2 MAJOR BOSSES 20/10,1,0,0,1760324342,2771,steam,i have played 70 hours and only beaten 2 major bosses 2010,"['hour', 'beaten', 'major', 'boss', '2010']",hour beaten major boss 2010,positive,positive,0.34
1245620,"An absolute masterpiece of a game

10/10",1,0,0,1760323692,10459,steam,an absolute masterpiece of a game 1010,"['absolute', 'masterpiece', '1010']",absolute masterpiece 1010,positive,positive,0.34
1245620,Best Berserk game ever made,1,0,0,1760323517,20991,steam,best berserk game ever made,"['best', 'berserk', 'ever', 'made']",best berserk ever made,positive,positive,0.34
1245620,waste of monies,0,1,1,1760321795,25173,steam,waste of monies,"['waste', 'monies']",waste monies,negative,negative,0.34
1245620,"A game with amazing gameplay and story, still trying to get my dad to play it.",1,0,0,1760319172,12857,steam,a game with amazing gameplay and story still trying to get my dad to play it.,"['amazing', 'gameplay', 'story', 'still', 'trying', 'get', 'dad']",amazing gameplay story still trying get dad,positive,positive,0.34
1245620,ez game 30 hours and killed maleina and mailiketh in that time idk what ppl is crying about,1,0,1,1760315992,2089,steam,ez game 30 hours and killed maleina and mailiketh in that time idk what ppl is crying about,"['hour', 'killed', 'maleina', 'mailiketh', 'time', 'idk', 'ppl', 'cry']",hour killed maleina mailiketh time idk ppl cry,positive,positive,0.34
1245620,its good,1,0,0,1760314818,5125,steam,its good,['good'],good,positive,positive,0.34
1245620,Masterpiece,1,0,0,1760312428,48023,steam,masterpiece,['masterpiece'],masterpiece,positive,positive,0.34
1245620,its elden ring...,1,0,0,1760311644,1261,steam,its elden ring...,"['elden', 'ring', '...']",elden ring ...,positive,positive,0.34
1245620,"Elden Ring is, without a doubt, the greatest game I've ever played.",1,1,0,1760309687,14822,steam,elden ring is without a doubt the greatest game ive ever played.,"['elden', 'ring', 'without', 'doubt', 'greatest', 'ive', 'ever']",elden ring without doubt greatest ive ever,positive,positive,0.34
1245620,AHHHHHHHHHHHHH,1,0,0,1760308807,4597,steam,ahhhhhhhhhhhhh,['ahhhhhhhhhhhhh'],ahhhhhhhhhhhhh,positive,positive,0.34
1245620,It's aiight,1,0,0,1760305756,157863,steam,its aiight,['aiight'],aiight,positive,positive,0.34
1245620,"War veteran kills royal family and sets fire to their house, declares themselves the new king.

Bonus content; Stop a femboy from marrying his brother.",1,0,0,1760304633,23305,steam,war veteran kills royal family and sets fire to their house declares themselves the new king. bonus content stop a femboy from marrying his brother.,"['war', 'veteran', 'kill', 'royal', 'family', 'set', 'fire', 'house', 'declares', 'new', 'king', 'bonus', 'content', 'stop', 'femboy', 'marrying', 'brother']",war veteran kill royal family set fire house declares new king bonus content stop femboy marrying brother,positive,positive,0.34
1245620,Peakest game to ever peak - The death of my pc is worth it!,1,0,0,1760303111,1177,steam,peakest game to ever peak the death of my pc is worth it!,"['peakest', 'ever', 'peak', 'death', 'worth']",peakest ever peak death worth,positive,positive,0.34
1245620,"I think I like the whole game idea of ""getting your ass kicked before getting good""",1,0,0,1760298545,10107,steam,i think i like the whole game idea of getting your ass kicked before getting good,"['think', 'like', 'whole', 'idea', 'getting', 'as', 'kicked', 'getting', 'good']",think like whole idea getting as kicked getting good,positive,positive,0.34
1245620,I like this game quite a bit. I would certainly recommend it.,1,0,0,1760297728,32993,steam,i like this game quite a bit. i would certainly recommend it.,"['like', 'quite', 'bit', 'would', 'certainly', 'recommend']",like quite bit would certainly recommend,positive,positive,0.34
1245620,"I've beaten the game, but I mostly did not find it enjoyable.

Combat is repetitive in the extreme. Every encounter, from trash mobs to bosses, is played in the same way:

Roll
Roll
Poke
Roll
Roll
Poke
Repeat

or 

Block
Counter
Block
Counter
Crit
Repeat

...and so on. (Fill in whatever combat loop your character is built around.)

This might be endurable if it was a tenth as long as it is, but this is a prime example of quantity over quality. Doing this for 200+ hours is not fun. 

Speaking of quantity over quality, this is one of the worst executions of an open world I've seen. There is simply no point in the open world parts of the game. The content you encounter is weak and repetitive. The mini dungeons you find are a dime a dozen. Boring, cookie cutter caves, mostly. Everything is designed to maximize a pointless grind that is utterly hostile to your time.

The legacy dungeons are the only part of the game I enjoyed, but they are so diluted by the open world content as to not be worth it, overall. If they cut out the open world and just had the legacy dungeons, the game would be an endurable length, and drastically higher quality.

On a positive note, some of the visual designs of the bosses is incredible. Truly remarkable.

Ultimately, the game is a tedious slog, overstaying its welcome, and overburdened with extreme repetitiveness and an abundance of, frankly, bad content.

On the bright side, people will give me their steam points with jester awards, so go nuts.",0,1,1,1760297229,15326,steam,ive beaten the game but i mostly did not find it enjoyable. combat is repetitive in the extreme. every encounter from trash mobs to bosses is played in the same way roll roll poke roll roll poke repeat or block counter block counter crit repeat ...and so on. fill in whatever combat loop your character is built around. this might be endurable if it was a tenth as long as it is but this is a prime example of quantity over quality. doing this for 200 hours is not fun. speaking of quantity over quality this is one of the worst executions of an open world ive seen. there is simply no point in the open world parts of the game. the content you encounter is weak and repetitive. the mini dungeons you find are a dime a dozen. boring cookie cutter caves mostly. everything is designed to maximize a pointless grind that is utterly hostile to your time. the legacy dungeons are the only part of the game i enjoyed but they are so diluted by the open world content as to not be worth it overall. if they cut out the open world and just had the legacy dungeons the game would be an endurable length and drastically higher quality. on a positive note some of the visual designs of the bosses is incredible. truly remarkable. ultimately the game is a tedious slog overstaying its welcome and overburdened with extreme repetitiveness and an abundance of frankly bad content. on the bright side people will give me their steam points with jester awards so go nuts.,"['ive', 'beaten', 'mostly', 'find', 'enjoyable', 'combat', 'repetitive', 'extreme', 'every', 'encounter', 'trash', 'mob', 'boss', 'way', 'roll', 'roll', 'poke', 'roll', 'roll', 'poke', 'repeat', 'block', 'counter', 'block', 'counter', 'crit', 'repeat', '...', 'fill', 'whatever', 'combat', 'loop', 'character', 'built', 'around', 'might', 'endurable', 'tenth', 'long', 'prime', 'example', 'quantity', 'quality', '200', 'hour', 'fun', 'speaking', 'quantity', 'quality', 'one', 'worst', 'execution', 'open', 'world', 'ive', 'seen', 'simply', 'point', 'open', 'world', 'part', 'content', 'encounter', 'weak', 'repetitive', 'mini', 'dungeon', 'find', 'dime', 'dozen', 'boring', 'cookie', 'cutter', 'cave', 'mostly', 'everything', 'designed', 'maximize', 'pointless', 'grind', 'utterly', 'hostile', 'time', 'legacy', 'dungeon', 'part', 'enjoyed', 'diluted', 'open', 'world', 'content', 'worth', 'overall', 'cut', 'open', 'world', 'legacy', 'dungeon', 'would', 'endurable', 'length', 'drastically', 'higher', 'quality', 'positive', 'note', 'visual', 'design', 'boss', 'incredible', 'truly', 'remarkable', 'ultimately', 'tedious', 'slog', 'overstaying', 'welcome', 'overburdened', 'extreme', 'repetitiveness', 'abundance', 'frankly', 'bad', 'content', 'bright', 'side', 'people', 'give', 'point', 'jester', 'award', 'nut']",ive beaten mostly find enjoyable combat repetitive extreme every encounter trash mob boss way roll roll poke roll roll poke repeat block counter block counter crit repeat ... fill whatever combat loop character built around might endurable tenth long prime example quantity quality 200 hour fun speaking quantity quality one worst execution open world ive seen simply point open world part content encounter weak repetitive mini dungeon find dime dozen boring cookie cutter cave mostly everything designed maximize pointless grind utterly hostile time legacy dungeon part enjoyed diluted open world content worth overall cut open world legacy dungeon would endurable length drastically higher quality positive note visual design boss incredible truly remarkable ultimately tedious slog overstaying welcome overburdened extreme repetitiveness abundance frankly bad content bright side people give point jester award nut,negative,negative,0.34
1245620,fire,1,0,0,1760296679,878,steam,fire,['fire'],fire,positive,positive,0.34
1245620,The greatest game to ever exist truly a masterpiece if i could sell my soul to play it for the first time again i would,1,0,0,1760294468,20819,steam,the greatest game to ever exist truly a masterpiece if i could sell my soul to play it for the first time again i would,"['greatest', 'ever', 'exist', 'truly', 'masterpiece', 'could', 'sell', 'soul', 'first', 'time', 'would']",greatest ever exist truly masterpiece could sell soul first time would,positive,positive,0.34
1245620,Thank you master Hidetaka for this masterpiece.,1,0,0,1760294124,8249,steam,thank you master hidetaka for this masterpiece.,"['thank', 'master', 'hidetaka', 'masterpiece']",thank master hidetaka masterpiece,positive,positive,0.34
1245620,its alright,1,1,0,1760292500,17924,steam,its alright,['alright'],alright,positive,positive,0.34
1245620,"After 370 hours in Elden Ring, I can confidently say this is one of the most rewarding, frustrating, awe-inspiring, and occasionally infuriating experiences I’ve ever had in gaming.

FromSoftware took the essence of Dark Souls and dropped it into an open world that actually feels alive — not because of bustling towns or endless NPC chatter, but because every hill, ruin, and eerie tree seems to have a story behind it. The world design is immaculate. You’ll constantly find yourself saying, “Wait, what’s that over there?” and then three hours later, you’re deep in a cave fighting something that shouldn’t exist.

Combat is as tight and deliberate as ever. Every weapon feels distinct, every boss a puzzle. The difficulty curve can be brutal, but fair — most of the time. Some late-game areas (looking at you, Haligtree) cross the line between challenging and exhausting. Still, the sense of achievement when you finally overcome those fights is unmatched.

Visually, the game is stunning. The art direction carries everything, even if the technical side occasionally stumbles (stutters, pop-ins, etc.). The soundtrack deserves its own praise — haunting, epic, and perfectly timed.

Criticisms? Sure. The open world, for all its brilliance, loses a bit of momentum in the second half. Enemy variety dips, and a few recycled bosses show up too often. The NPC questlines remain as obscure as ever — sometimes charmingly mysterious, sometimes just badly explained. And inventory management is still peak FromSoftware chaos.

But despite those flaws, Elden Ring is a masterpiece. It rewards curiosity, patience, and persistence like few other games. Every hour I spent — from the first miserable death in Limgrave to the final triumphant swing against the Elden Beast — felt meaningful.

If you’re willing to be humbled, amazed, and occasionally broken, this game will give you an experience you’ll never forget.

10/10 – Would die to the Tree Sentinel again. 🌳⚔️",1,0,0,1760292185,22462,steam,after 370 hours in elden ring i can confidently say this is one of the most rewarding frustrating aweinspiring and occasionally infuriating experiences ive ever had in gaming. fromsoftware took the essence of dark souls and dropped it into an open world that actually feels alive not because of bustling towns or endless npc chatter but because every hill ruin and eerie tree seems to have a story behind it. the world design is immaculate. youll constantly find yourself saying wait whats that over there? and then three hours later youre deep in a cave fighting something that shouldnt exist. combat is as tight and deliberate as ever. every weapon feels distinct every boss a puzzle. the difficulty curve can be brutal but fair most of the time. some lategame areas looking at you haligtree cross the line between challenging and exhausting. still the sense of achievement when you finally overcome those fights is unmatched. visually the game is stunning. the art direction carries everything even if the technical side occasionally stumbles stutters popins etc.. the soundtrack deserves its own praise haunting epic and perfectly timed. criticisms? sure. the open world for all its brilliance loses a bit of momentum in the second half. enemy variety dips and a few recycled bosses show up too often. the npc questlines remain as obscure as ever sometimes charmingly mysterious sometimes just badly explained. and inventory management is still peak fromsoftware chaos. but despite those flaws elden ring is a masterpiece. it rewards curiosity patience and persistence like few other games. every hour i spent from the first miserable death in limgrave to the final triumphant swing against the elden beast felt meaningful. if youre willing to be humbled amazed and occasionally broken this game will give you an experience youll never forget. 1010 would die to the tree sentinel again.,"['370', 'hour', 'elden', 'ring', 'confidently', 'say', 'one', 'rewarding', 'frustrating', 'aweinspiring', 'occasionally', 'infuriating', 'experience', 'ive', 'ever', 'fromsoftware', 'took', 'essence', 'dark', 'soul', 'dropped', 'open', 'world', 'actually', 'feel', 'alive', 'bustling', 'town', 'endless', 'npc', 'chatter', 'every', 'hill', 'ruin', 'eerie', 'tree', 'seems', 'story', 'behind', 'world', 'design', 'immaculate', 'youll', 'constantly', 'find', 'saying', 'wait', 'whats', 'three', 'hour', 'later', 'youre', 'deep', 'cave', 'fighting', 'something', 'shouldnt', 'exist', 'combat', 'tight', 'deliberate', 'ever', 'every', 'weapon', 'feel', 'distinct', 'every', 'bos', 'puzzle', 'difficulty', 'curve', 'brutal', 'fair', 'time', 'lategame', 'area', 'looking', 'haligtree', 'cross', 'line', 'challenging', 'exhausting', 'still', 'sense', 'achievement', 'finally', 'overcome', 'fight', 'unmatched', 'visually', 'stunning', 'art', 'direction', 'carry', 'everything', 'even', 'technical', 'side', 'occasionally', 'stumble', 'stutter', 'popins', 'etc', 'soundtrack', 'deserves', 'praise', 'haunting', 'epic', 'perfectly', 'timed', 'criticism', 'sure', 'open', 'world', 'brilliance', 'loses', 'bit', 'momentum', 'second', 'half', 'enemy', 'variety', 'dip', 'recycled', 'boss', 'show', 'often', 'npc', 'questlines', 'remain', 'obscure', 'ever', 'sometimes', 'charmingly', 'mysterious', 'sometimes', 'badly', 'explained', 'inventory', 'management', 'still', 'peak', 'fromsoftware', 'chaos', 'despite', 'flaw', 'elden', 'ring', 'masterpiece', 'reward', 'curiosity', 'patience', 'persistence', 'like', 'every', 'hour', 'spent', 'first', 'miserable', 'death', 'limgrave', 'final', 'triumphant', 'swing', 'elden', 'beast', 'felt', 'meaningful', 'youre', 'willing', 'humbled', 'amazed', 'occasionally', 'broken', 'give', 'experience', 'youll', 'never', 'forget', '1010', 'would', 'die', 'tree', 'sentinel']",370 hour elden ring confidently say one rewarding frustrating aweinspiring occasionally infuriating experience ive ever fromsoftware took essence dark soul dropped open world actually feel alive bustling town endless npc chatter every hill ruin eerie tree seems story behind world design immaculate youll constantly find saying wait whats three hour later youre deep cave fighting something shouldnt exist combat tight deliberate ever every weapon feel distinct every bos puzzle difficulty curve brutal fair time lategame area looking haligtree cross line challenging exhausting still sense achievement finally overcome fight unmatched visually stunning art direction carry everything even technical side occasionally stumble stutter popins etc soundtrack deserves praise haunting epic perfectly timed criticism sure open world brilliance loses bit momentum second half enemy variety dip recycled boss show often npc questlines remain obscure ever sometimes charmingly mysterious sometimes badly explained inventory management still peak fromsoftware chaos despite flaw elden ring masterpiece reward curiosity patience persistence like every hour spent first miserable death limgrave final triumphant swing elden beast felt meaningful youre willing humbled amazed occasionally broken give experience youll never forget 1010 would die tree sentinel,positive,positive,0.34
1245620,"its peak
greatest game i have ever played 
10/10 must buy",1,0,0,1760291353,5037,steam,its peak greatest game i have ever played 1010 must buy,"['peak', 'greatest', 'ever', '1010', 'must', 'buy']",peak greatest ever 1010 must buy,positive,positive,0.34
1145360,"all this hype, I didn´t like the story, the artwork, nor the gameplay",0,0,0,1760106612,195,steam,all this hype i didnt like the story the artwork nor the gameplay,"['hype', 'didnt', 'like', 'story', 'artwork', 'gameplay']",hype didnt like story artwork gameplay,negative,positive,0.34
1145360,Can see your legs.,1,0,0,1760103489,61,steam,can see your legs.,"['see', 'leg']",see leg,positive,positive,0.34
1145360,addicting and just an amazing roguelike.,1,0,0,1760102299,1914,steam,addicting and just an amazing roguelike.,"['addicting', 'amazing', 'roguelike']",addicting amazing roguelike,positive,positive,0.34
1145360,"Visually pleasing, engaging story, fluid combat. Got me introduced to Roguelite genre. Gameplay loop is good for trying to see what build you can get during a run. Only gripe is you may feel obligated to do meta builds starting with certain god keepsakes like Posiedan dash, for example. However, you dont have to do this, you just may feel like you do depending on your personal need to do something in a particular way.",1,1,0,1760101766,16509,steam,visually pleasing engaging story fluid combat. got me introduced to roguelite genre. gameplay loop is good for trying to see what build you can get during a run. only gripe is you may feel obligated to do meta builds starting with certain god keepsakes like posiedan dash for example. however you dont have to do this you just may feel like you do depending on your personal need to do something in a particular way.,"['visually', 'pleasing', 'engaging', 'story', 'fluid', 'combat', 'got', 'introduced', 'roguelite', 'genre', 'gameplay', 'loop', 'good', 'trying', 'see', 'build', 'get', 'run', 'gripe', 'may', 'feel', 'obligated', 'meta', 'build', 'starting', 'certain', 'god', 'keepsake', 'like', 'posiedan', 'dash', 'example', 'however', 'dont', 'may', 'feel', 'like', 'depending', 'personal', 'need', 'something', 'particular', 'way']",visually pleasing engaging story fluid combat got introduced roguelite genre gameplay loop good trying see build get run gripe may feel obligated meta build starting certain god keepsake like posiedan dash example however dont may feel like depending personal need something particular way,positive,positive,0.34
1145360,"It took a while to click for me, because I usually am not into hack and slash type of games, but I'm very glad it did. This is definitely one of the top roguelikes out there. They absolutely nailed the Greek mythology theme here which gives it its own personality and sets it apart from other games in the genre. The collection of voiced NPCs, each with an insane amount of dialogue really make the game feel alive.

As for the gameplay, it feels tight to play and there is enough variety in the available powerups as well as the unlockables that each run feels fresh. Apart from the unlocks that you pay for with currencies, there is also a meta progression where new stuff will simply show up from time to time unexpectedly (similar to Isaac). These can range from new room types, bosses, gameplay systems or NPCs that give powerful rewards when you encounter them. This way of slowly drip feeding you new content makes the game even more addictive.

Finally the artstyle and sound direction are top notch, and the music ties very well into the Greek theme. My only complaint here is that the delivery of some the main character's voice lines can be a bit dry sometimes.

All in all, this is an easy recommendation for anyone interested in roguelikes or hack & slash games.",1,0,0,1760100456,1915,steam,it took a while to click for me because i usually am not into hack and slash type of games but im very glad it did. this is definitely one of the top roguelikes out there. they absolutely nailed the greek mythology theme here which gives it its own personality and sets it apart from other games in the genre. the collection of voiced npcs each with an insane amount of dialogue really make the game feel alive. as for the gameplay it feels tight to play and there is enough variety in the available powerups as well as the unlockables that each run feels fresh. apart from the unlocks that you pay for with currencies there is also a meta progression where new stuff will simply show up from time to time unexpectedly similar to isaac. these can range from new room types bosses gameplay systems or npcs that give powerful rewards when you encounter them. this way of slowly drip feeding you new content makes the game even more addictive. finally the artstyle and sound direction are top notch and the music ties very well into the greek theme. my only complaint here is that the delivery of some the main characters voice lines can be a bit dry sometimes. all in all this is an easy recommendation for anyone interested in roguelikes or hack slash games.,"['took', 'click', 'usually', 'hack', 'slash', 'type', 'glad', 'definitely', 'one', 'top', 'roguelikes', 'absolutely', 'nailed', 'greek', 'mythology', 'theme', 'give', 'personality', 'set', 'apart', 'genre', 'collection', 'voiced', 'npc', 'insane', 'amount', 'dialogue', 'really', 'make', 'feel', 'alive', 'gameplay', 'feel', 'tight', 'enough', 'variety', 'available', 'powerups', 'well', 'unlockables', 'run', 'feel', 'fresh', 'apart', 'unlocks', 'pay', 'currency', 'also', 'meta', 'progression', 'new', 'stuff', 'simply', 'show', 'time', 'time', 'unexpectedly', 'similar', 'isaac', 'range', 'new', 'room', 'type', 'boss', 'gameplay', 'system', 'npc', 'give', 'powerful', 'reward', 'encounter', 'way', 'slowly', 'drip', 'feeding', 'new', 'content', 'make', 'even', 'addictive', 'finally', 'artstyle', 'sound', 'direction', 'top', 'notch', 'music', 'tie', 'well', 'greek', 'theme', 'complaint', 'delivery', 'main', 'character', 'voice', 'line', 'bit', 'dry', 'sometimes', 'easy', 'recommendation', 'anyone', 'interested', 'roguelikes', 'hack', 'slash']",took click usually hack slash type glad definitely one top roguelikes absolutely nailed greek mythology theme give personality set apart genre collection voiced npc insane amount dialogue really make feel alive gameplay feel tight enough variety available powerups well unlockables run feel fresh apart unlocks pay currency also meta progression new stuff simply show time time unexpectedly similar isaac range new room type boss gameplay system npc give powerful reward encounter way slowly drip feeding new content make even addictive finally artstyle sound direction top notch music tie well greek theme complaint delivery main character voice line bit dry sometimes easy recommendation anyone interested roguelikes hack slash,positive,positive,0.34
1145360,ketagihan mainya,1,0,0,1760098800,1992,steam,ketagihan mainya,"['ketagihan', 'mainya']",ketagihan mainya,positive,positive,0.34
1145360,superrr gooooododododo,1,0,0,1760098335,372,steam,superrr gooooododododo,"['superrr', 'gooooododododo']",superrr gooooododododo,positive,positive,0.34
1145360,"I usually don't do reviews, but this game is really so much fun. It's my first roguelike, at least the first one I want to play all the time.",1,0,0,1760094484,609,steam,i usually dont do reviews but this game is really so much fun. its my first roguelike at least the first one i want to play all the time.,"['usually', 'dont', 'really', 'much', 'fun', 'first', 'roguelike', 'least', 'first', 'one', 'want', 'time']",usually dont really much fun first roguelike least first one want time,positive,positive,0.34
1145360,classic rouguelike. very satisfying. id say probably around the level as dead cells,1,0,0,1760088781,710,steam,classic rouguelike. very satisfying. id say probably around the level as dead cells,"['classic', 'rouguelike', 'satisfying', 'say', 'probably', 'around', 'level', 'dead', 'cell']",classic rouguelike satisfying say probably around level dead cell,positive,positive,0.34
1145360,"Skelly: Harder, boyo!
Zagreus: What?
Skelly: What?",1,0,0,1760088690,736,steam,skelly harder boyo! zagreus what? skelly what?,"['skelly', 'harder', 'boyo', 'zagreus', 'skelly']",skelly harder boyo zagreus skelly,positive,positive,0.34
1145360,absolute peak,1,0,0,1760086358,1158,steam,absolute peak,"['absolute', 'peak']",absolute peak,positive,positive,0.34
1145360,one of the best rouge likes out there,1,0,0,1760083078,3447,steam,one of the best rouge likes out there,"['one', 'best', 'rouge', 'like']",one best rouge like,positive,positive,0.34
1145360,Great rogue-like. Very hard and more story-focused than most.,1,0,0,1760080459,1006,steam,great roguelike. very hard and more storyfocused than most.,"['great', 'roguelike', 'hard', 'storyfocused']",great roguelike hard storyfocused,positive,positive,0.34
1145360,"Really late to the party but here my review about the game. Art style, roguelite, hack and slash, is really really good. I'm not really enjoy the control at first because i'm using mouse and keyboard but later i can compromise with it.
I really recommend this game if you want get into indie game.",1,0,0,1760080429,5514,steam,really late to the party but here my review about the game. art style roguelite hack and slash is really really good. im not really enjoy the control at first because im using mouse and keyboard but later i can compromise with it. i really recommend this game if you want get into indie game.,"['really', 'late', 'party', 'art', 'style', 'roguelite', 'hack', 'slash', 'really', 'really', 'good', 'really', 'enjoy', 'control', 'first', 'using', 'mouse', 'keyboard', 'later', 'compromise', 'really', 'recommend', 'want', 'get', 'indie']",really late party art style roguelite hack slash really really good really enjoy control first using mouse keyboard later compromise really recommend want get indie,positive,positive,0.34
1145360,"Fast-Paced Combat, Fantastic Music, Excellent Weapon Variety and Level Design.",1,0,0,1760080402,1505,steam,fastpaced combat fantastic music excellent weapon variety and level design.,"['fastpaced', 'combat', 'fantastic', 'music', 'excellent', 'weapon', 'variety', 'level', 'design']",fastpaced combat fantastic music excellent weapon variety level design,positive,positive,0.34
1145360,bisexual greek roguelite,1,0,0,1760074797,1532,steam,bisexual greek roguelite,"['bisexual', 'greek', 'roguelite']",bisexual greek roguelite,positive,positive,0.34
1145360,"Good, top 10 roguelike good art, music, sfx, and gameplay
Isaac on top.",1,0,0,1760074619,1825,steam,good top 10 roguelike good art music sfx and gameplay isaac on top.,"['good', 'top', 'roguelike', 'good', 'art', 'music', 'sfx', 'gameplay', 'isaac', 'top']",good top roguelike good art music sfx gameplay isaac top,positive,positive,0.34
1145360,"It has a much higher replay value than Bastion imo -
There is dying and ""failing"" So it's a good game to smudge your perfectionism",1,1,0,1760069877,373,steam,it has a much higher replay value than bastion imo there is dying and failing so its a good game to smudge your perfectionism,"['much', 'higher', 'replay', 'value', 'bastion', 'imo', 'dying', 'failing', 'good', 'smudge', 'perfectionism']",much higher replay value bastion imo dying failing good smudge perfectionism,positive,positive,0.34
1145360,Hot Protagonist Hot Romance Hot Action Hot Hot Hot Hot,1,0,0,1760067798,12647,steam,hot protagonist hot romance hot action hot hot hot hot,"['hot', 'protagonist', 'hot', 'romance', 'hot', 'action', 'hot', 'hot', 'hot', 'hot']",hot protagonist hot romance hot action hot hot hot hot,positive,positive,0.34
1145360,Jogo foda,1,0,0,1760064049,1094,steam,jogo foda,"['jogo', 'foda']",jogo foda,positive,positive,0.34
1145360,"Easy rec, can't stop playing",1,0,0,1760063755,2975,steam,easy rec cant stop playing,"['easy', 'rec', 'cant', 'stop']",easy rec cant stop,positive,positive,0.34
1145360,game giga good,1,0,0,1760061562,4298,steam,game giga good,"['giga', 'good']",giga good,positive,positive,0.34
1145360,"PEAK GAME JUST TRY
",1,0,0,1760059868,2230,steam,peak game just try,"['peak', 'try']",peak try,positive,positive,0.34
1145360,yes,1,0,0,1760059002,487,steam,yes,['yes'],yes,positive,positive,0.34
1145360,"A great game all round, though it can become quite grinding when you just want to get to the end.",1,0,0,1760057280,2115,steam,a great game all round though it can become quite grinding when you just want to get to the end.,"['great', 'round', 'though', 'become', 'quite', 'grinding', 'want', 'get', 'end']",great round though become quite grinding want get end,positive,positive,0.34
1145360,I hate it. It's wonderful.,1,0,0,1760053332,2414,steam,i hate it. its wonderful.,"['hate', 'wonderful']",hate wonderful,positive,positive,0.34
